Rank	Score	Penalty	Country	Name
366	22	-539662314	China	brainfxxk
367	22	-540675176	Taiwan	kojiji
368	22	-541140112	India	rishabh_sethi
369	22	-541226031	Slovakia	Cifko
370	22	-541285094	United States	darren_yao
371	22	-541581258	Sri Lanka	pasinducw
372	22	-542064998	India	mahidhar_k
373	22	-542930256	India	CodeKracker
374	22	-542950891	India	Haathi
375	22	-543208799	China	aison
376	22	-543579218	China	xuelei
377	22	-543700068	Tajikistan	Muhammad_Hokimiyon
378	22	-543938937	United States	spencercompton
379	22	-544212407	India	katsura
380	22	-544469746	India	Starflux
381	22	-544938243	India	dwai009
382	22	-544977663	India	tushartg
383	22	-545046819	Japan	Hyado
384	22	-545377454	India	fan_of_tourist
385	22	-545601722	India	KharYusuf
386	22	-546039983	Japan	rika0384
387	22	-546614684	Poland	Rakrab
388	22	-546638939	India	matcoder
389	22	-546801402	Kazakhstan	teamskiy
390	22	-546811756	Uzbekistan	Asadullo
391	22	-546917586	Russia	nnv-nick
392	22	-546956767	Singapore	SYY
393	22	-547129876	Belgium	RobbeSneyders
394	22	-548181486	Japan	ganariya
395	22	-548307503	Vietnam	zyenz123
396	22	-548591223	India	l_returns
397	22	-548773590	Philippines	rshao
398	22	-548774126	Japan	soshun
399	22	-549233932	Vietnam	HoangViet
400	22	-549323767	China	EndlessCheng
401	22	-549509296	Indonesia	CosmicWolf
402	22	-549762127	Brazil	Nuu
403	22	-550177224	India	geckods
404	22	-550358651	Czech Republic	pavelz
405	22	-551141805	Bangladesh	Tanzir33
406	22	-551817911	Japan	snow39
407	22	-551940626	Russia	BelikovDmitry
408	22	-551971582	India	utkarshh12
409	22	-552272447	India	Ritick
410	22	-553089656	Japan	kagasan
411	22	-553270896	Thailand	Flocculuz
412	22	-553607121	Russia	Milanin
413	22	-553848425	Japan	haruhisa.ishida@gmail.com
414	22	-554103095	Japan	y.k
415	22	-554105560	Japan	pachicobue
416	22	-554443606	Indonesia	Owmicron
417	22	-554462189	India	dhrigasi
418	22	-554633156	Japan	xsd
419	22	-554726637	Finland	mangolassi
420	22	-554801912	Russia	manoprenko
421	22	-555311153	Japan	kichi2004
422	22	-555722677	China	compthu
423	22	-556047419	India	CoolCow
424	22	-556181755	Japan	Hachimori
425	22	-556251990	India	dhruvil_11
426	22	-556990206	Philippines	Steve_120
427	22	-557993514	Sweden	Jonte98
428	22	-558031930	Japan	ar-c
429	22	-558148879	Indonesia	vioalbert
430	22	-558250064	Netherlands	Floris
431	22	-560085368	China	jki14
432	22	-560194246	India	abhiy13
433	22	-560228340	China	Owi
434	22	-560302736	Poland	ilo12
435	22	-560384081	China	heyuhhh
436	22	-560491804	Japan	choo.s
437	22	-560663337	Russia	baliuk
438	22	-560733759	India	karan109
439	22	-561132451	China	gjy@ustc.edu.cn
440	22	-561770768	India	wild4stone
441	22	-562000436	India	kazuki08
442	22	-562065705	Russia	ArtyomTsepov
443	22	-562120885	Bangladesh	imAnik
444	22	-563388389	India	doodhwala
445	22	-563410744	Russia	SlavaSSU
446	22	-563463985	Kyrgyzstan	Azret
447	22	-563572865	India	atulyakv
448	22	-563726447	Croatia	triespe
449	22	-563753619	China	Timesong
450	22	-564452782	India	alpha_q2
451	22	-564543540	India	kumarpratyush4
452	22	-564892727	Ukraine	chb19
453	22	-565071280	Thailand	kzaki
454	22	-565113792	China	Akatsukis
455	22	-565175260	Russia	antonis.white
456	22	-565544232	United States	4n0n
457	22	-565906822	Thailand	Autoratch
458	22	-565947952	Ukraine	reptiloid
459	22	-566047943	India	sajmera_2629
460	22	-566221299	United States	davidxl7
461	22	-566225186	Bangladesh	inam
462	22	-566277197	China	Curs0r
463	22	-566296261	India	manish.17
464	22	-566727508	United States	usMath
465	22	-567127433	South Korea	justiceHui
466	22	-567264380	India	tanmay2625
467	22	-567626751	China	Frank1992
468	22	-567718976	Russia	mimirrow
469	22	-568166419	China	jfguo
470	22	-568184602	India	chitra_singla
471	22	-568608538	Canada	adamjimenez
472	22	-568823745	Japan	jyesr
473	22	-568920253	China	shenzhentong
474	22	-569301729	United States	JasonTwigg
475	22	-569373151	Israel	benfei
476	22	-569376400	Venezuela	lrgar
477	22	-569638664	Japan	drken
478	22	-570057971	Decline to Answer	garamceleste
479	22	-570355833	Japan	lowking
480	22	-570882592	India	Radon115
481	22	-571129422	Colombia	AndresRPerez12
482	22	-571447527	China	onlyanoob
483	22	-572001910	India	dvyn01
484	22	-572256792	United States	Forgind2
485	22	-572632350	India	Dragonado
486	22	-572815559	South Korea	shyram
487	22	-573146922	Lithuania	Morkunas
488	22	-573747112	India	khokharnikunj8
489	22	-574006616	Indonesia	Handojo1
490	22	-574224772	Bangladesh	shahed95
491	22	-574847508	India	georgejsh
492	22	-574857758	India	ayushsinghmf
493	22	-575126102	Ukraine	iSlava
494	22	-575150394	India	c._.a
495	22	-575284094	Singapore	jyx
496	22	-575314026	India	AsisR
497	22	-575588365	Jordan	Warawreh.
498	22	-575734798	Spain	JavierN
499	22	-575753937	Decline to Answer	cirho
500	22	-575963447	Luxembourg	Prometheus_
501	22	-576154627	South Korea	LunarHY
502	22	-576332524	Spain	PabloHP
503	22	-576548373	United States	wutwere
504	22	-577114866	Macedonia [FYROM]	ljupche
505	22	-577313399	India	akshay_vala
506	22	-577421243	India	SpAgarwal
507	22	-577656410	China	mushinako
508	22	-577818732	India	Baddyn
509	22	-578400022	Japan	mawatadeshimeru
510	22	-578649472	India	charging!
511	22	-578651452	Macedonia [FYROM]	forelax
512	22	-579749767	Slovenia	jOOsko
513	22	-579760767	Denmark	sofapuden
514	22	-579852260	India	hetshah25
515	22	-579970892	Poland	Markadiusz
516	22	-580194102	India	hyperion_1724
517	22	-581351685	Japan	matsu7874
518	22	-581360060	Russia	MakArtKar
519	22	-581562862	Finland	ArktinenKarpalo
520	22	-581744913	India	failed_coder
521	22	-581947448	India	nikhil.gogia
522	22	-582951296	China	freegyp
523	22	-584291581	Japan	phocom
524	22	-584660933	Japan	seica
525	22	-584906007	India	Nipsi
526	22	-585521439	Russia	cute_hater
527	22	-585976553	United States	FallApart
528	22	-586135164	Japan	awata
529	22	-586149545	Japan	shop_one
530	22	-586504595	United States	caoash
531	22	-586508721	Brazil	brenorosas
532	22	-586896941	Portugal	jcazevedo
533	22	-587000773	India	avi224
534	22	-587066100	India	yshkp
535	22	-587215230	Russia	xameleon
536	22	-587731741	United States	camelCase1
537	22	-587752403	India	shubhamdamani
538	22	-587887108	United States	darm
539	22	-588079597	China	linxi
540	22	-588324966	United States	awesomelemonade
541	22	-588439957	China	Aguin
542	22	-588485787	Japan	autumn_eel
543	22	-588801764	Romania	AndreiOnut
544	22	-589242794	Canada	eishan
545	22	-589309245	Japan	a_ab_abc
546	22	-589672972	South Africa	HiltonLange
547	22	-589809735	Indonesia	jt3698
548	22	-589883257	Taiwan	gloompisces
549	22	-590938013	Russia	Demid
550	22	-591040926	Kazakhstan	sancho
551	22	-591426770	India	shash42
552	22	-592371514	India	ashu12_chi
553	22	-592377850	Italy	Matt3844
554	22	-592409661	Thailand	tofusan
555	22	-592773245	China	gggggxz
556	22	-593087933	Sweden	niklassanden
557	22	-593226233	South Korea	minty99
558	22	-593347347	India	ss_loves_a-k
559	22	-593695384	United States	bobcarson
560	22	-594197376	Poland	-_-INV4D3R-_-
561	22	-594671077	United States	nickbuelich@gmail.com
562	22	-595000394	Canada	RunGood
563	22	-595069935	Taiwan	_Ice_Tea_
564	22	-595218263	China	panyuchong
565	22	-595694136	India	baghel_vikas
566	22	-595904412	Egypt	TheSawan
567	22	-596205052	Brazil	MatheusLealV
568	22	-596550964	India	Black.n.White
569	22	-596980059	South Korea	csjun
570	22	-597077470	India	shpvb
571	22	-597231501	Japan	convexineq
572	22	-597425495	Singapore	ssp547
573	22	-597475816	India	anupamshah
574	22	-597629910	Germany	Der.Baer
575	22	-597671727	Japan	t_motooka
576	22	-597696972	India	aadarsh026
577	22	-597727647	India	bufftowel
578	22	-597751263	Belarus	Pavel.Sheftelevich
579	22	-598056525	India	Aakash10399
580	22	-598330991	India	CluelessXor
581	22	-598378686	Slovenia	thocevar
582	22	-598509340	United Kingdom	robostac
583	22	-598771810	Germany	xjcl
584	22	-598981630	Russia	_Dragon_
585	22	-598995713	China	sinemora
586	22	-599104585	India	hemanth_269
587	22	-599126918	India	I-am-no-One
588	22	-599178499	United States	Qiangbao
589	22	-599204037	India	psaxena
590	22	-599251646	South Korea	월클김인직
591	22	-599266889	Bangladesh	sudip95
592	22	-599274962	Hungary	Lawli
593	22	-599352971	Australia	dave.balmain
594	22	-600016502	Belarus	TheConfessor
595	22	-600090145	India	awaracoder
596	22	-600306651	Egypt	mahmoudbadawy
597	22	-600536280	Egypt	AhmadMamdouh
598	22	-600638774	Italy	armyalpaca
599	22	-600727307	Japan	shirochan
600	22	-600821022	India	master_sam
601	22	-600828402	Kazakhstan	aibark
602	22	-600847187	India	cypherop
603	22	-600938004	Vietnam	minhcool
604	22	-601355638	India	Vince24
605	22	-601757211	India	saurabhs9913@gmail.com
606	22	-602347695	China	Loct
607	22	-602711103	India	sanskaragrawal
608	22	-602745906	India	coder_h
609	22	-602761363	Turkey	ozcelik
610	22	-602863066	France	luctchak
611	22	-602903542	Japan	tyu_ru
612	22	-602988685	Jordan	Wesam
613	22	-603141108	Poland	Mindstorm
614	22	-603146800	New Zealand	sammochen
615	22	-603236368	India	NikhilNair
616	22	-603612864	United States	CometsTech
617	22	-603779499	South Korea	domeng
618	22	-604175099	India	echo_abhinav
619	22	-604195031	Romania	StelianChichirim
620	22	-604344925	India	Prosaic_26
621	22	-604532959	Vietnam	Turboblaze
622	22	-604903519	Netherlands	Amir.bh
623	22	-605191199	India	Sid03
624	22	-605324533	Vietnam	qweiop77
625	22	-605364196	India	trehanarsh
626	22	-605521522	Taiwan	iPeter
627	22	-605538444	France	algocorner
628	22	-605540912	United Kingdom	maxhort
629	22	-605617137	Hungary	balint8540
630	22	-607547164	Poland	gawarkiewicz
631	22	-607575310	India	khushdeep02
632	22	-607633709	Canada	TinyTitans
633	22	-607872497	United States	vcubingx
634	22	-608165641	Russia	spiderg
635	22	-608508529	Canada	farnasirim
636	22	-608844446	Russia	yorky
637	22	-608955574	Egypt	YahiaSherif
638	22	-609278472	Hong Kong	kmyiu
639	22	-609787563	Chile	Marinkovic
640	22	-609851366	South Korea	Biigbang
641	22	-610047910	China	erutan
642	22	-610165531	Italy	arna
643	22	-610522054	India	vruvru
644	22	-610660327	France	noelnadal
645	22	-611516355	Kyrgyzstan	mm.kalandar
646	22	-611596087	Taiwan	za8244
647	22	-611643467	China	anorange0409
648	22	-611667301	India	rock19
649	22	-611708329	Peru	Froz
650	22	-611898934	United States	ro4stb33f
651	22	-613174081	India	harkirat
652	22	-613375797	China	qlspirittan
653	22	-613764809	India	vineetjai
654	22	-613911859	India	O_0
655	22	-613983566	China	thebesttv
656	22	-614198768	India	samarth17188
657	22	-614382078	Vietnam	giahuyng98
658	22	-615183162	India	Guvi
659	22	-615547720	Hungary	tpeti
660	22	-615626179	India	mittal20
661	22	-615828013	India	unstoppable_N
662	22	-615892746	India	oliverwayne
663	22	-615953722	India	Sherlock0502
664	22	-616382161	India	indra@
665	22	-616566377	India	anurag_mudgil
666	22	-616642349	India	HV111
667	22	-617242461	China	xitongsys
668	22	-617439283	Switzerland	I98
669	22	-617497365	South Korea	philip1998
670	22	-617555339	India	kunal9724_kg
671	22	-617624567	China	anhpp123
672	22	-617629539	Greece	giorgosgiapis
673	22	-617942228	China	Haimin
674	22	-618034937	India	rohan_vora
675	22	-618595408	India	ad1t1_10
676	22	-619085483	Ukraine	rasmus93
677	22	-619200701	Japan	rapurasu
678	22	-619248280	United States	e6ipxcosu
679	22	-619447097	India	rollinghash
680	22	-619487398	Turkey	Mefarnis
681	22	-619601543	India	chandan98k
682	22	-620285403	India	walker007
683	22	-620732042	India	Vishal_shrivastava
684	22	-621011017	India	tech_mint0013
685	22	-621354725	Netherlands	Epiq
686	22	-621378891	South Korea	kyaryunha
687	22	-621664963	Poland	pdwd
688	22	-621910136	India	mafia
689	22	-622420972	China	upczgx
690	22	-622493181	Chile	faguzman4
691	22	-622659012	India	shadow.codejam
692	22	-622659144	India	sagsango
693	22	-622662098	India	aviral0807
694	22	-622767156	Japan	kapibara
695	22	-622778995	Brazil	gcgm
696	22	-622885172	Brazil	pauloamed
697	22	-623208997	Canada	_pattrik
698	22	-623247730	Japan	machy
699	22	-623839956	India	rushibhosle
700	22	-623856913	Vietnam	capricornmean
701	22	-623867270	France	RainierJack
702	22	-623966121	India	singham003
703	22	-624814514	India	TarushGoyal2000
704	22	-624871534	India	lm010
705	22	-625008346	Bulgaria	aZvezda
706	22	-625332548	Russia	myutman
707	22	-625641880	Tunisia	ElyesChaabouni
708	22	-626000899	Bosnia and Herzegovina	sholja
709	22	-626022815	India	dryairship
710	22	-626267010	Netherlands	ikkuh
711	22	-626412329	India	harsh639
712	22	-626593618	China	Lucida
713	22	-626846384	Brazil	dukilee
714	22	-626932236	United Kingdom	john21
715	22	-627076657	India	jay.faldu20
716	22	-627266812	Singapore	lemiao
717	22	-627292465	Romania	Bodo171
718	22	-627639410	South Africa	ulrikdem
719	22	-627683121	Taiwan	Rice9547
720	22	-627994493	Japan	pinpin
721	22	-628477747	India	raj_khandor
722	22	-628891459	India	Urbanking
723	22	-629365193	United Kingdom	mhsmith
724	22	-629557786	Malaysia	Thaithai
725	22	-629657585	Saudi Arabia	faresbasbs
726	22	-629749691	China	luise6161
727	22	-629755726	India	darklight13
728	22	-630010408	Canada	keyvankhademi
729	22	-630177224	Bulgaria	mpeychev
730	22	-630276461	United States	BenA
731	22	-630551819	China	flying_bo
732	22	-630682724	India	killer4639
733	22	-630730040	Japan	veqcc
734	22	-631212617	India	_baba_yaga
735	22	-631597214	India	emiya_007
736	22	-631797271	India	shubhamSriv
737	22	-632071921	Georgia	Waschbar
